OrderID,ProductID,CustomerID,Quantity,UnitPrice,Discount,Sales,Profit,Region,Category,SubCategory,ShippingCost,OrderDate,ShipDate,CustomerSegment,Market,Country,City,State,ZipCode,ReturnStatus,StockAvailable,Rating,SupplierID,Priority,Status
5244,6615,9434,8708,5224,8585,631,9172,East,Electronics,Tables,9745,2022-08-10 00:36:45,2022-08-16 00:36:45,Small Business,EMEA,USA,8653,3765,6600,Not Returned,7007,3484,1995,Critical,Delivered
6708,216,7606,9916,9785,2607,8351,4782,South,Clothing,Shirts,5940,2022-12-29 15:47:34,2023-01-02 15:47:34,Corporate,EU,Brazil,3645,5242,6421,Not Returned,2646,6590,6354,Low,In Transit
5086,5638,1117,493,8812,7889,6475,9739,North,Clothing,Phones,2744,2022-08-21 09:23:47,2022-08-24 09:23:47,Home Office,APAC,India,7187,6103,9062,Returned,9476,620,883,Medium,Shipped
1297,8437,2896,6594,930,5367,8712,3213,South,Furniture,Phones,6977,2021-08-11 15:31:49,2021-08-18 15:31:49,Corporate,LATAM,USA,8278,2469,6218,Returned,1637,8156,3584,Medium,In Transit
8149,2218,4968,2370,3639,9136,5723,4445,North,Electronics,Tables,1197,2021-02-16 18:44:22,2021-02-23 18:44:22,Corporate,EMEA,India,8859,6690,2177,Returned,8793,4423,3825,High,In Transit
629,9822,7779,3697,3675,3930,2766,4370,South,Clothing,Tables,3163,2022-03-19 04:01:19,2022-03-21 04:01:19,Small Business,US,Germany,3787,9257,4201,Not Returned,9409,5521,1773,High,In Transit
2872,661,6243,1133,700,7471,6298,7813,West,Electronics,Phones,8276,2021-06-04 00:16:25,2021-06-08 00:16:25,Small Business,EU,India,615,4571,271,Returned,9583,3608,3076,Critical,Delivered
6615,3253,7416,6772,279,581,4959,8446,North,Electronics,Laptops,825,2021-08-17 00:31:31,2021-08-26 00:31:31,Consumer,US,Brazil,6535,3157,4308,Returned,8576,5811,8534,High,Delivered
4083,3241,6029,1850,8498,2750,6681,9328,East,Electronics,Chairs,3451,2021-04-29 08:09:01,2021-05-04 08:09:01,Home Office,US,Australia,1992,8464,3274,Returned,8713,9169,3723,High,In Transit
5680,6580,153,5755,2801,5311,9945,2611,South,Furniture,Shirts,3855,2021-10-17 13:36:23,2021-10-19 13:36:23,Home Office,LATAM,Australia,407,167,509,Not Returned,3665,3490,681,Low,Delivered
5261,4358,1364,9524,2293,1539,3409,7743,North,Electronics,Shirts,175,2021-06-19 04:34:15,2021-06-28 04:34:15,Small Business,EU,India,3172,1568,1152,Returned,6034,8561,4947,Low,In Transit
3491,2536,4174,1294,4770,4797,6872,2973,South,Furniture,Laptops,993,2022-06-11 23:01:04,2022-06-13 23:01:04,Corporate,EU,Brazil,390,1000,1856,Not Returned,8851,2764,3664,Critical,Delivered
7257,3732,7263,452,9730,3094,883,4409,South,Furniture,Shirts,7952,2021-12-13 18:19:57,2021-12-16 18:19:57,Home Office,EU,India,113,5132,3198,Returned,1425,2950,3169,Medium,Cancelled
6990,7237,6262,888,3105,50,3952,3561,East,Clothing,Phones,8059,2021-01-15 21:34:07,2021-01-24 21:34:07,Home Office,EU,Australia,3766,2439,9742,Not Returned,8320,5942,7645,Medium,In Transit
7197,5912,6482,2762,4457,9608,6362,5694,West,Clothing,Laptops,518,2021-10-13 10:24:52,2021-10-15 10:24:52,Home Office,EU,USA,7163,6242,8400,Not Returned,5756,6310,4118,Low,Cancelled
6164,2601,2196,3555,2850,1743,1307,3850,East,Clothing,Shirts,2556,2022-04-10 16:45:16,2022-04-12 16:45:16,Small Business,APAC,Brazil,6410,4758,2995,Returned,1272,1814,8802,High,Shipped
6125,8476,4397,9284,817,7305,7332,83,West,Furniture,Tables,7072,2021-09-28 18:35:32,2021-10-01 18:35:32,Home Office,US,USA,1819,2102,3491,Not Returned,7675,1365,7295,Critical,Shipped
8265,8090,2963,860,4139,2425,9257,4018,South,Clothing,Chairs,5167,2022-08-06 09:51:02,2022-08-12 09:51:02,Consumer,EU,Australia,2347,5040,4898,Returned,5042,3902,1338,High,In Transit
1552,1630,9520,1527,9866,1362,9766,4371,North,Electronics,Phones,870,2021-02-20 10:17:09,2021-02-25 10:17:09,Small Business,LATAM,India,6865,7241,7787,Not Returned,295,5489,4028,Low,In Transit
4745,1874,3259,2818,8637,3642,4459,5308,North,Clothing,Tables,5739,2022-11-21 10:24:05,2022-11-30 10:24:05,Consumer,APAC,Germany,7830,7353,6916,Not Returned,3645,4971,8004,High,In Transit
9015,3075,8313,7553,1638,5104,9117,645,South,Electronics,Shirts,242,2021-06-18 02:00:36,2021-06-22 02:00:36,Corporate,US,Brazil,2331,4842,3607,Not Returned,61,3928,6297,Low,Delivered
9764,6122,1201,2855,7025,9429,6973,137,South,Furniture,Chairs,662,2021-02-08 01:10:19,2021-02-16 01:10:19,Home Office,APAC,Germany,2774,1701,2701,Returned,1648,6039,5165,High,In Transit
597,4546,8677,8838,4758,4385,8913,4734,North,Electronics,Laptops,4730,2022-05-26 18:38:45,2022-06-03 18:38:45,Home Office,US,Germany,3631,147,3454,Returned,5784,7752,5629,Critical,Delivered
3006,3553,19,2243,6319,5098,8641,1949,East,Clothing,Laptops,6902,2021-03-19 03:49:40,2021-03-23 03:49:40,Home Office,EU,India,4928,4391,2688,Not Returned,6161,5389,9541,High,Cancelled
9013,193,1777,3646,6315,8443,1789,7375,East,Clothing,Laptops,6812,2021-10-28 17:48:26,2021-11-01 17:48:26,Small Business,LATAM,India,9814,9580,6774,Not Returned,718,4435,659,Critical,Shipped
4995,4235,3765,4638,2105,9448,6802,8576,North,Electronics,Phones,2582,2021-05-22 21:35:32,2021-05-27 21:35:32,Small Business,EMEA,Brazil,8924,4781,4178,Not Returned,2605,8182,2383,High,Delivered
635,9962,3,8398,5952,5627,7740,6004,West,Clothing,Laptops,3307,2022-11-21 13:19:35,2022-11-25 13:19:35,Small Business,EU,USA,1506,6461,5168,Returned,250,6458,1893,High,Shipped
9696,3793,5331,7872,8236,3613,2619,4679,East,Furniture,Shirts,8412,2022-04-20 17:23:16,2022-04-23 17:23:16,Corporate,EMEA,USA,490,5877,9686,Not Returned,7082,2892,9898,Critical,Shipped
6411,54,2576,616,5945,7405,955,1630,South,Furniture,Shirts,5456,2022-12-19 12:00:14,2022-12-22 12:00:14,Home Office,US,Germany,4887,7486,384,Returned,4291,2726,6205,Medium,Delivered
923,2916,7958,3047,9167,1231,7648,4934,North,Electronics,Shirts,204,2021-08-30 21:20:59,2021-09-02 21:20:59,Consumer,US,Germany,1094,4501,8800,Not Returned,9733,2876,3192,Low,Delivered
3760,2104,366,8093,4173,6034,2379,1206,East,Clothing,Shirts,9868,2022-05-26 05:35:24,2022-05-27 05:35:24,Consumer,US,India,4461,7003,6397,Not Returned,2851,2965,4595,Low,In Transit
2851,166,920,8306,3505,992,6048,3840,North,Clothing,Shirts,4805,2021-01-06 23:49:02,2021-01-07 23:49:02,Home Office,EU,Australia,3522,573,7083,Not Returned,5396,2259,6040,High,In Transit
6839,2588,7877,3263,1339,4997,5781,2828,West,Electronics,Laptops,7846,2022-07-31 08:26:23,2022-08-07 08:26:23,Corporate,EU,Germany,7032,9291,9132,Not Returned,3415,1449,571,Medium,In Transit
918,6983,7428,6337,1679,616,9942,7087,East,Clothing,Phones,1136,2022-01-07 07:22:13,2022-01-08 07:22:13,Small Business,US,India,1320,1142,4628,Returned,2691,7324,3256,Critical,Shipped
4109,3021,1858,8997,9137,2790,3876,7606,South,Furniture,Laptops,3883,2022-01-03 16:53:11,2022-01-09 16:53:11,Corporate,LATAM,Germany,6583,9134,5867,Returned,976,7213,9147,Low,In Transit
9136,7383,6232,3328,5631,2260,1258,465,South,Furniture,Tables,1231,2022-07-22 23:57:31,2022-07-29 23:57:31,Home Office,LATAM,Australia,3136,6954,9117,Returned,4590,1547,6066,Medium,Shipped
2618,8955,4146,2776,6629,3156,3971,7973,East,Clothing,Phones,1943,2022-09-04 12:36:00,2022-09-10 12:36:00,Corporate,LATAM,Germany,6712,9276,650,Not Returned,7588,8829,1037,Low,Cancelled
5458,6080,2431,1880,7543,2012,3374,7358,West,Furniture,Chairs,6382,2021-03-09 05:14:20,2021-03-10 05:14:20,Small Business,EU,Germany,3137,3319,2783,Returned,7658,4921,6325,Critical,Delivered
777,5209,688,530,5068,8081,5519,2154,West,Clothing,Phones,9719,2022-07-12 14:26:56,2022-07-16 14:26:56,Consumer,EU,Brazil,7125,5202,845,Returned,3916,3110,1235,High,Cancelled
4144,7186,5559,187,2536,1933,9041,2033,North,Electronics,Laptops,1882,2021-06-12 20:24:39,2021-06-14 20:24:39,Home Office,APAC,Germany,1696,3259,3263,Not Returned,6264,8412,53,High,Cancelled
7580,1667,6902,2786,720,8598,6856,2295,East,Furniture,Laptops,4483,2021-02-01 15:07:47,2021-02-03 15:07:47,Home Office,EU,India,5375,7870,308,Returned,4821,3559,4479,Critical,In Transit
2986,8113,8468,2548,337,2980,3969,911,West,Electronics,Phones,6130,2021-10-28 00:54:28,2021-11-02 00:54:28,Consumer,US,Australia,315,1135,4877,Returned,9713,8348,5593,High,Shipped
887,722,7679,9105,3358,871,6752,498,West,Electronics,Tables,1648,2021-01-10 15:43:27,2021-01-11 15:43:27,Home Office,APAC,Australia,6623,7070,4513,Not Returned,2697,1718,3073,Medium,Delivered
3792,9481,3872,1807,1505,3309,7118,5049,South,Clothing,Phones,3304,2022-05-19 03:31:30,2022-05-21 03:31:30,Home Office,US,Brazil,8925,9941,3925,Returned,9784,4486,8101,Critical,In Transit
8691,4918,5832,9449,4323,7000,9009,7283,South,Furniture,Phones,9063,2022-09-15 01:06:32,2022-09-17 01:06:32,Corporate,US,Australia,7539,7412,6321,Returned,308,7738,3360,Medium,Cancelled
5367,1518,6227,5306,9571,5870,8040,4892,South,Electronics,Laptops,6604,2021-04-06 08:24:58,2021-04-13 08:24:58,Home Office,APAC,USA,7756,3359,6616,Returned,6798,8729,7679,Low,Cancelled
6654,1097,9498,9108,8003,4248,9221,5315,South,Electronics,Shirts,6306,2022-11-13 11:36:59,2022-11-16 11:36:59,Small Business,EMEA,Brazil,2231,6512,129,Returned,3673,9794,4766,Low,Shipped
5553,628,6590,2045,2342,5885,8186,250,West,Furniture,Chairs,9518,2022-05-03 00:34:12,2022-05-04 00:34:12,Home Office,EU,India,7532,9519,8663,Returned,91,8722,4060,Medium,In Transit
8384,7410,4441,7348,1009,3784,6647,4299,North,Clothing,Shirts,6010,2022-01-14 21:24:05,2022-01-18 21:24:05,Home Office,LATAM,USA,585,7617,8552,Not Returned,5899,2012,6252,Low,Shipped
1626,891,6079,7037,8924,3962,2505,8807,North,Furniture,Chairs,6687,2021-10-06 16:35:38,2021-10-14 16:35:38,Corporate,APAC,Australia,8470,4648,9829,Returned,3905,6838,1450,Low,Cancelled
9425,4118,8870,2029,6846,3759,5905,4625,South,Electronics,Shirts,590,2021-01-08 22:22:36,2021-01-12 22:22:36,Corporate,US,USA,72,3581,7963,Returned,9969,2463,9461,Low,Shipped
7985,407,7385,6050,6170,7983,986,4486,North,Furniture,Chairs,9604,2022-05-17 16:04:50,2022-05-22 16:04:50,Consumer,EU,Brazil,4671,7659,1004,Returned,2467,1940,1636,Low,Delivered
6266,1896,6525,1074,5185,2403,4896,7332,West,Clothing,Shirts,3908,2022-03-20 21:06:52,2022-03-28 21:06:52,Home Office,LATAM,India,2285,5314,758,Not Returned,3855,3559,9773,Critical,Delivered
6727,3576,9068,2419,4199,1002,5245,7120,East,Clothing,Phones,8850,2021-12-16 11:22:52,2021-12-24 11:22:52,Home Office,LATAM,Brazil,6317,2711,8645,Returned,1658,2542,6764,High,Cancelled
2054,8480,5738,3218,1448,6010,608,4553,North,Clothing,Laptops,9222,2021-03-05 19:05:11,2021-03-12 19:05:11,Consumer,US,Germany,4907,7264,5055,Not Returned,809,9171,726,High,Delivered
4052,2198,2807,8971,973,5635,7484,2124,East,Clothing,Tables,1815,2021-04-25 14:11:21,2021-05-04 14:11:21,Home Office,EU,USA,2018,7416,2416,Returned,1610,718,3562,Critical,Cancelled
1049,9550,8308,7906,9994,5579,1621,6549,North,Electronics,Chairs,2942,2021-05-23 14:19:13,2021-05-30 14:19:13,Small Business,LATAM,Germany,8976,8433,5875,Not Returned,1013,8379,1882,Critical,Shipped
8623,8431,6448,2346,76,9549,5878,6786,North,Electronics,Laptops,4687,2021-06-10 11:04:26,2021-06-17 11:04:26,Home Office,APAC,Australia,1790,17,465,Returned,1828,8712,5957,Critical,Cancelled
2852,2844,9118,6544,5902,970,1095,6125,North,Clothing,Chairs,6941,2022-08-01 21:36:34,2022-08-02 21:36:34,Home Office,LATAM,India,3093,4160,6309,Not Returned,8477,4934,4927,Low,In Transit
2966,4320,8976,7109,9142,3940,45,1811,West,Electronics,Phones,6365,2021-12-14 12:53:12,2021-12-18 12:53:12,Home Office,EU,India,3407,8340,1033,Not Returned,8580,3122,1874,Low,Delivered
3749,278,1860,5930,6793,4714,4676,1171,South,Clothing,Chairs,2463,2021-08-10 10:04:01,2021-08-17 10:04:01,Consumer,LATAM,India,1162,130,6338,Not Returned,8152,5984,144,High,Delivered
245,927,3179,2177,5003,887,8533,3399,West,Electronics,Tables,7393,2021-12-08 13:15:34,2021-12-10 13:15:34,Home Office,APAC,Australia,6762,6855,5506,Returned,6554,4043,9010,Critical,Delivered
7363,12,195,2538,2843,2230,3010,7985,North,Furniture,Chairs,4874,2022-11-09 05:37:27,2022-11-13 05:37:27,Corporate,EMEA,Australia,1385,9590,8746,Not Returned,1270,1261,7702,High,Shipped
6898,5673,5594,6156,5544,7241,4684,1882,West,Electronics,Chairs,4884,2021-01-10 23:45:14,2021-01-15 23:45:14,Consumer,US,Germany,5198,7453,8719,Not Returned,280,3978,2670,Low,Shipped
3982,4770,5248,4428,6136,5574,4132,9901,West,Furniture,Laptops,9312,2021-12-23 04:56:20,2021-12-26 04:56:20,Home Office,LATAM,Germany,4219,9616,5061,Not Returned,5582,2015,3790,High,In Transit
7767,2365,3630,5920,5676,8873,6639,4652,West,Electronics,Phones,372,2022-09-11 02:42:40,2022-09-20 02:42:40,Home Office,EU,Brazil,4943,865,1269,Returned,8977,4572,5230,Critical,In Transit
936,6395,7892,326,9727,7775,3862,1986,West,Clothing,Chairs,9463,2021-05-03 08:28:43,2021-05-06 08:28:43,Consumer,US,USA,2576,6755,1582,Not Returned,2241,3967,7605,Medium,Delivered
9044,7494,4104,2077,5232,2995,3745,5595,West,Electronics,Laptops,3145,2022-05-28 00:58:36,2022-06-02 00:58:36,Consumer,APAC,Brazil,6829,8363,8845,Returned,3513,1500,2159,High,Cancelled
2036,7978,858,3824,6771,9242,299,7245,North,Electronics,Tables,2800,2022-03-28 16:11:40,2022-04-03 16:11:40,Consumer,EU,USA,2658,3347,9664,Not Returned,942,1908,4838,High,Cancelled
5697,1467,3958,1967,376,263,4363,6503,East,Electronics,Chairs,1653,2021-11-05 08:03:03,2021-11-10 08:03:03,Small Business,US,Australia,9485,8793,8573,Not Returned,3638,9291,5600,Critical,Cancelled
7383,8983,3570,7708,747,8505,4634,921,North,Furniture,Phones,3619,2022-04-14 12:00:18,2022-04-23 12:00:18,Home Office,EU,Brazil,3165,4781,947,Returned,6720,8436,8698,Low,Delivered
3591,1193,1465,391,5616,6107,8865,2561,North,Electronics,Chairs,1540,2021-04-14 02:19:37,2021-04-22 02:19:37,Corporate,US,USA,7681,7346,4387,Not Returned,2340,8948,5931,Low,Cancelled
5276,508,1437,8751,7355,4517,3623,4400,South,Electronics,Shirts,7838,2022-03-23 08:49:30,2022-04-01 08:49:30,Consumer,LATAM,Australia,6366,693,1479,Not Returned,8449,442,2647,High,In Transit
4678,7212,9928,2646,8211,9317,7934,5477,North,Electronics,Laptops,7397,2021-04-11 02:49:31,2021-04-20 02:49:31,Consumer,APAC,Brazil,905,1270,405,Not Returned,9975,9757,1185,High,In Transit
8463,5812,5607,3957,172,8466,2307,9351,North,Clothing,Shirts,5541,2022-11-26 02:11:17,2022-11-27 02:11:17,Home Office,EU,Germany,1474,3244,2182,Not Returned,3097,6647,9783,Medium,Cancelled
5799,9628,8416,8412,9847,8457,9146,4525,East,Electronics,Tables,5674,2021-05-21 19:30:02,2021-05-23 19:30:02,Home Office,EMEA,USA,8135,925,2171,Not Returned,2396,8221,8227,High,In Transit
3366,589,3139,9096,6664,4087,8532,4271,West,Clothing,Chairs,8023,2022-03-02 14:03:16,2022-03-06 14:03:16,Consumer,US,Brazil,1017,6471,2063,Not Returned,9830,4322,3497,Critical,In Transit
9644,2314,9707,1232,9838,5832,3000,3441,South,Electronics,Shirts,1690,2022-01-15 02:52:56,2022-01-24 02:52:56,Small Business,APAC,USA,3863,9643,5650,Not Returned,9357,1820,1343,Medium,Delivered
1080,4207,6281,7236,814,5090,2032,8515,North,Clothing,Phones,2654,2022-03-08 21:28:10,2022-03-12 21:28:10,Home Office,EMEA,Australia,2898,9282,4042,Not Returned,4271,4684,495,Critical,Cancelled
3511,3787,5267,9191,5429,6682,6894,9644,East,Electronics,Tables,6870,2021-05-23 17:49:13,2021-05-28 17:49:13,Small Business,EU,Australia,8891,1313,2963,Returned,3198,5297,7205,Medium,Shipped
5603,1192,2640,1367,9212,6454,6672,6684,North,Clothing,Tables,9655,2021-07-09 10:25:46,2021-07-17 10:25:46,Small Business,EU,Australia,6041,3561,4759,Not Returned,5015,1376,1182,Low,Delivered
3730,5975,3535,3297,1941,5015,1883,4909,North,Furniture,Tables,4531,2022-01-17 00:36:05,2022-01-19 00:36:05,Home Office,EMEA,India,9563,4341,2157,Returned,2581,7258,2160,Low,Cancelled
8220,7081,1986,9714,8489,2182,2297,7165,West,Electronics,Chairs,9291,2021-10-09 18:41:55,2021-10-17 18:41:55,Corporate,EU,Germany,1249,5651,6080,Not Returned,7037,6488,1059,High,Cancelled
4249,2477,4604,3554,9954,221,4819,7193,South,Clothing,Shirts,9857,2022-05-09 16:23:40,2022-05-14 16:23:40,Consumer,US,Germany,5522,8537,8237,Returned,2069,5754,7238,High,In Transit
1515,2599,1002,1034,6900,8466,5052,9972,South,Clothing,Phones,1192,2022-09-03 22:32:18,2022-09-10 22:32:18,Corporate,APAC,India,6009,7988,3333,Not Returned,6223,9874,623,High,Cancelled
2573,6916,5034,7789,5215,4713,67,7534,South,Clothing,Laptops,7466,2022-11-23 14:57:28,2022-11-26 14:57:28,Consumer,EU,USA,8265,199,9974,Not Returned,791,9831,1175,Low,Shipped
4087,735,6233,799,7602,8980,2796,4589,South,Furniture,Tables,1130,2021-10-14 17:09:42,2021-10-17 17:09:42,Small Business,EMEA,India,7100,1491,894,Not Returned,3390,4240,4480,Critical,Delivered
2372,4313,1516,6327,7089,5587,2918,5732,North,Clothing,Chairs,5110,2022-11-02 10:22:14,2022-11-07 10:22:14,Home Office,APAC,USA,6739,1578,9489,Returned,9165,1031,6692,High,Delivered
6359,2182,3198,6041,1463,7038,9500,4995,South,Clothing,Chairs,7091,2021-08-09 20:08:56,2021-08-11 20:08:56,Corporate,LATAM,Australia,7390,4923,6323,Returned,3798,5179,9837,Critical,Cancelled
191,1336,8182,379,3830,6381,616,2331,North,Furniture,Laptops,4268,2021-01-28 08:05:42,2021-02-02 08:05:42,Consumer,EMEA,India,8882,5604,2213,Returned,5819,383,2257,Medium,In Transit
6147,372,5807,5566,8803,8308,7438,447,South,Furniture,Chairs,5970,2021-11-22 15:36:39,2021-11-26 15:36:39,Corporate,EU,USA,9798,6415,4658,Not Returned,7944,3663,4483,Low,Shipped
5481,8034,984,5608,8544,9917,9472,1908,North,Electronics,Phones,4175,2021-06-26 18:38:38,2021-07-01 18:38:38,Consumer,EMEA,Brazil,3999,3776,9113,Not Returned,2062,4488,4436,Medium,In Transit
7952,6450,2682,3200,6769,9131,7441,8634,West,Electronics,Tables,6055,2022-02-17 05:19:16,2022-02-19 05:19:16,Consumer,EU,Australia,9929,6853,1450,Returned,8457,8043,2660,Critical,In Transit
7446,2722,9655,9638,2926,9825,7105,6241,North,Clothing,Chairs,3154,2021-12-06 16:09:54,2021-12-15 16:09:54,Home Office,LATAM,Brazil,7868,2366,5584,Returned,5719,6002,4568,Low,Cancelled
3021,6257,229,8363,295,4285,8618,6802,South,Furniture,Shirts,4962,2021-11-14 23:09:33,2021-11-17 23:09:33,Small Business,EMEA,Australia,7943,4566,193,Not Returned,6638,8244,2411,High,Cancelled
2522,2569,5883,1868,7466,7603,3200,6104,West,Furniture,Tables,9600,2022-07-12 07:49:53,2022-07-20 07:49:53,Small Business,US,Australia,8803,6430,3606,Not Returned,9715,6569,2602,High,In Transit
7326,2160,3831,8314,4369,1318,4494,1231,North,Electronics,Phones,1911,2021-05-12 04:43:03,2021-05-14 04:43:03,Home Office,US,USA,6997,2758,6465,Not Returned,9089,6363,9744,Critical,Delivered
9270,6682,2896,586,5824,535,3463,4012,South,Clothing,Tables,7330,2022-06-13 21:08:41,2022-06-22 21:08:41,Small Business,US,USA,2707,2,9226,Not Returned,1105,1862,5270,Medium,Cancelled
438,4847,3130,9414,8082,902,5399,6679,West,Electronics,Chairs,1068,2022-12-27 20:56:04,2022-12-28 20:56:04,Consumer,US,Australia,8759,8896,5339,Returned,7997,1591,7777,Low,Delivered
7799,3792,1358,8093,3226,2461,8738,2729,South,Clothing,Phones,3115,2021-07-01 20:57:54,2021-07-03 20:57:54,Small Business,EMEA,Brazil,2566,3175,3082,Not Returned,3162,4322,8862,Low,In Transit
7377,4079,5802,4152,8912,2601,6176,667,West,Clothing,Chairs,4594,2021-11-28 09:53:19,2021-12-05 09:53:19,Corporate,APAC,USA,3673,7383,6588,Returned,6859,2122,2224,Critical,In Transit
3238,4137,344,4705,4824,4921,3202,5472,West,Clothing,Tables,3721,2022-06-30 22:42:04,2022-07-09 22:42:04,Home Office,EU,USA,3002,1739,1365,Not Returned,925,152,8778,Medium,In Transit
2322,496,2149,557,1553,2121,3086,3505,South,Clothing,Chairs,7163,2021-02-26 23:11:04,2021-03-01 23:11:04,Small Business,US,Germany,7247,155,7951,Not Returned,4627,2906,9370,High,Shipped
6482,5600,1717,787,4369,8097,4273,3768,North,Electronics,Phones,8858,2021-03-27 18:17:38,2021-04-01 18:17:38,Corporate,US,India,3702,9262,2350,Returned,7056,1213,6966,Critical,Cancelled
7434,2512,144,7368,3229,4583,6032,4244,West,Electronics,Phones,9550,2021-11-10 00:33:17,2021-11-14 00:33:17,Corporate,EMEA,USA,5695,3011,5556,Not Returned,2507,1538,398,High,Cancelled
4826,8748,6049,3662,9944,2942,7068,5092,West,Clothing,Chairs,9295,2021-09-22 15:13:44,2021-09-30 15:13:44,Corporate,APAC,Germany,5819,6702,4995,Returned,9728,8270,2832,Low,Delivered
8430,5254,1997,5312,278,3090,524,4276,South,Electronics,Laptops,5191,2021-06-13 06:14:15,2021-06-16 06:14:15,Home Office,EMEA,Germany,6501,816,8635,Returned,143,1411,535,Low,Shipped
1033,3343,9603,6086,4501,1173,9081,4518,North,Furniture,Shirts,2941,2021-01-28 03:28:58,2021-02-06 03:28:58,Corporate,LATAM,Brazil,3310,546,3241,Returned,1937,9155,883,High,Cancelled
9063,4612,9058,5205,7289,3204,2245,19,South,Clothing,Tables,8522,2022-11-25 07:25:39,2022-11-30 07:25:39,Consumer,APAC,Germany,6985,2568,1675,Returned,1546,9328,5128,Critical,In Transit
9066,4556,5646,8944,7125,9046,3733,2284,North,Electronics,Phones,5414,2022-06-15 23:17:26,2022-06-24 23:17:26,Small Business,EU,India,8570,7558,1681,Returned,9112,5683,8085,Critical,Shipped
3925,6201,2008,8993,8120,2780,4921,756,West,Furniture,Phones,2331,2022-09-19 20:22:48,2022-09-21 20:22:48,Home Office,EMEA,Australia,4939,2839,738,Returned,8372,232,1918,Low,Cancelled
2624,8647,6402,7073,2277,7394,8788,3875,South,Clothing,Chairs,7934,2021-06-16 21:23:28,2021-06-19 21:23:28,Small Business,EMEA,Germany,8628,8369,139,Not Returned,3258,3236,943,High,In Transit
6354,4958,9146,9495,3382,5840,2881,4888,West,Electronics,Shirts,5,2022-11-06 17:23:57,2022-11-10 17:23:57,Consumer,APAC,Australia,9466,3327,3660,Not Returned,4764,6738,5093,Critical,Shipped
